"","NODCCODE","Scientificname","Commonname","Reference","Sampling_Date","Gear_Description","Longitude","Latitude","depth","BottomVegCover","Vegetated","Effort","Number_pertow","Number_per100sqm"
"1310","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017071101",2017-07-24,"183m seine",-82.26685,26.818266,1.3,90,1,41.2,5,0.121359223300971
"1311","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017071402",2017-07-18,"183m seine",-82.266516,26.812766,1.1,75,1,41.2,1,0.0242718446601942
"1312","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017071604",2017-07-18,"183m seine",-82.2159,26.634983,1.6,60,1,41.2,1,0.0242718446601942
"1313","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017071903",2017-07-11,"183m seine",-82.189783,26.5391,1.1,65,1,41.2,1,0.0242718446601942
"1314","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017081304",2017-08-14,"183m seine",-82.264916,26.81675,1.9,80,1,41.2,3,0.0728155339805825
"1315","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017081407",2017-08-21,"6.1m otter trawl",-82.250733,26.73085,3.8,NA,NA,1630.64,4,0.00245302457930628
"1316","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017081702",2017-08-16,"6.1m otter trawl",-82.189,26.560983,1.3,90,1,889.44,6,0.00674581759309228
"1317","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017081703",2017-08-16,"6.1m otter trawl",-82.1758,26.598216,1.4,100,1,889.44,1,0.00112430293218205
"1318","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017091005",2017-09-14,"6.1m otter trawl",-82.2666,26.820966,1.5,50,1,889.44,1,0.00112430293218205
"1319","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017091101",2017-09-21,"21.3m seine",-82.245083,26.701666,0.8,50,1,1.4,1,0.714285714285714
"1320","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017091602",2017-09-22,"6.1m otter trawl",-82.202066,26.588666,2,NA,NA,1630.64,4,0.00245302457930628
"1321","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017101101",2017-10-23,"183m seine",-82.2637,26.815516,1.5,80,1,41.2,6,0.145631067961165
"1322","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017101604",2017-10-24,"183m seine",-82.1979,26.647966,1.5,80,1,41.2,1,0.0242718446601942
"1323","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017101802",2017-10-11,"183m seine",-82.19485,26.577433,1.1,95,1,41.2,2,0.0485436893203883
"1324","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017101803",2017-10-11,"183m seine",-82.220816,26.61785,1.9,65,1,41.2,1,0.0242718446601942
"1325","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017111308",2017-11-17,"6.1m otter trawl",-82.24595,26.806033,1.6,50,1,889.44,2,0.00224860586436409
"1326","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017111404",2017-11-27,"183m seine",-82.268633,26.8023,1.3,100,1,41.2,2,0.0485436893203883
"1327","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017111702",2017-11-06,"183m seine",-82.210816,26.5995,1.3,85,1,41.2,9,0.218446601941748
"1328","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017111802",2017-11-20,"6.1m otter trawl",-82.161033,26.590866,1.3,90,1,889.44,1,0.00112430293218205
"1329","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017111804",2017-11-20,"21.3m seine",-82.185866,26.599766,0.6,70,1,1.4,1,0.714285714285714
"1330","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017111806",2017-11-20,"6.1m otter trawl",-82.173316,26.59865,1.1,100,1,889.44,1,0.00112430293218205
"1331","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017121102",2017-12-08,"183m seine",-82.22655,26.676266,2.5,60,1,41.2,2,0.0485436893203883
"1332","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017121202",2017-12-06,"21.3m seine",-82.268966,26.8139,0.5,100,1,1.4,5,3.57142857142857
"1333","8839030301","Nicholsina usta","Emerald Parrotfish","CHM2017121604",2017-12-12,"6.1m otter trawl",-82.15445,26.525166,2.2,NA,NA,1630.64,1,0.000613256144826571
"1334","8839030301","Nicholsina usta","Emerald Parrotfish","CKM1997110307",1997-11-03,"6.1m otter trawl",-83.015,29.069667,1.8,NA,NA,1556.52,1,0.000642458818389741
"1335","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2000042001",2000-04-20,"21.3m seine",-83.290833,29.356,1,100,1,1.4,1,0.714285714285714
"1336","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2002090510",2002-09-10,"6.1m otter trawl",-83.0582,29.10405,2.5,75,1,1704.76,1,0.000586592834181938
"1337","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2002111101",2002-11-22,"21.3m seine",-83.108283,29.203783,0.7,60,1,1.4,1,0.714285714285714
"1338","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2004090206",2004-09-09,"183m seine",-83.071083,29.102533,0.8,0,0,41.2,2,0.0485436893203883
"1339","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2007070109",2007-07-02,"6.1m otter trawl",-83.142567,29.05365,6.9,0,0,1630.64,1,0.000613256144826571
"1340","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2008080305",2008-08-04,"6.1m otter trawl",-83.039417,29.072267,2.1,NA,1,1630.64,2,0.00122651228965314
"1341","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2008120205",2008-12-04,"6.1m otter trawl",-83.1828,29.253367,1.8,0,0,1630.64,1,0.000613256144826571
"1342","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2009090301",2009-09-04,"21.3m seine",-83.104066,29.13555,0.8,100,1,1.4,1,0.714285714285714
"1343","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2010110102",2010-11-01,"6.1m otter trawl",-83.071866,29.0851,1.2,15,1,1482.4,4,0.00269832703723691
"1344","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2010110206",2010-11-01,"21.3m seine",-83.030966,29.088683,0.9,100,1,1.4,1,0.714285714285714
"1345","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2010110306",2010-11-02,"21.3m seine",-83.1017,29.137733,1.1,40,1,1.4,1,0.714285714285714
"1346","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2011110804",2011-11-15,"6.1m otter trawl",-83.18405,29.22125,3.1,0,0,1556.52,1,0.000642458818389741
"1347","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2012110208",2012-11-02,"6.1m otter trawl",-83.0155,29.072166,2.6,0,0,1482.4,6,0.00404749055585537
"1348","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2012120804",2012-12-10,"183m seine",-83.09035,29.123816,1.2,NA,1,41.2,3,0.0728155339805825
"1349","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2013100602",2013-10-08,"21.3m seine",-83.100883,29.137783,0.3,70,1,1.4,1,0.714285714285714
"1350","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2013110208",2013-11-07,"6.1m otter trawl",-83.010516,29.079716,2,0,0,1334.16,1,0.000749535288121365
"1351","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2015030704",2015-03-09,"6.1m otter trawl",-83.0252,29.070616,1.9,0,0,1556.52,1,0.000642458818389741
"1352","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2015080302",2015-08-05,"6.1m otter trawl",-83.157866,29.194083,3.4,0,0,1482.4,1,0.000674581759309228
"1353","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2015110106",2015-11-03,"6.1m otter trawl",-83.037283,29.065066,2.2,0,0,1630.64,1,0.000613256144826571
"1354","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2016010404",2016-01-12,"6.1m otter trawl",-83.022366,29.024666,5.7,0,0,1556.52,1,0.000642458818389741
"1355","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2016110606",2016-11-03,"21.3m seine",-83.099866,29.1375,0.7,45,1,1.4,3,2.14285714285714
"1356","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2017030203",2017-03-01,"6.1m otter trawl",-82.996366,29.112816,2.1,0,0,1482.4,2,0.00134916351861846
"1357","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2017100707",2017-10-10,"21.3m seine",-82.9912,29.079533,0.9,100,1,1.4,1,0.714285714285714
"1358","8839030301","Nicholsina usta","Emerald Parrotfish","CKM2017110202",2017-11-01,"21.3m seine",-83.01965,29.09,1,100,1,1.4,1,0.714285714285714
"1359","8839030301","Nicholsina usta","Emerald Parrotfish","EBM2007020203",2007-02-20,"6.1m otter trawl",-81.870833,26.424083,1.8,NA,NA,889.44,1,0.00112430293218205
"1360","8839030301","Nicholsina usta","Emerald Parrotfish","EBM2007030114",2007-03-05,"6.1m otter trawl",-81.894967,26.424367,2.3,NA,NA,889.44,1,0.00112430293218205
"1361","8839030301","Nicholsina usta","Emerald Parrotfish","EBM2007040203",2007-04-03,"21.3m seine",-81.850117,26.36565,0.7,100,1,1.4,5,3.57142857142857
"1362","8839030301","Nicholsina usta","Emerald Parrotfish","EBM2007070114",2007-07-16,"6.1m otter trawl",-81.86605,26.403,1.9,NA,1,889.44,2,0.00224860586436409
"1363","8839030301","Nicholsina usta","Emerald Parrotfish","EBM2007070302",2007-07-18,"183m seine",-81.868933,26.4036,0.9,100,1,41.2,2,0.0485436893203883
"1364","8839030301","Nicholsina usta","Emerald Parrotfish","EBM2007090103",2007-09-17,"6.1m otter trawl",-81.861083,26.3843,2.2,NA,NA,889.44,3,0.00337290879654614
"1365","8839030301","Nicholsina usta","Emerald Parrotfish","EBM2007090115",2007-09-17,"21.3m seine",-81.886017,26.411083,1,90,1,1.4,1,0.714285714285714
"1366","8839030301","Nicholsina usta","Emerald Parrotfish","EBM2007100201",2007-10-09,"6.1m otter trawl",-81.890217,26.42075,2.4,NA,NA,889.44,1,0.00112430293218205
"1367","8839030301","Nicholsina usta","Emerald Parrotfish","EBM2007120101",2007-12-03,"21.3m seine",-81.8691,26.40665,1,20,1,1.4,1,0.714285714285714
"1368","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009070101",2009-07-09,"183m seine",-82.822466,28.0783,2.2,90,1,41.2,6,0.145631067961165
"1369","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009070102",2009-07-09,"183m seine",-82.8083,28.1032,2,50,1,41.2,11,0.266990291262136
"1370","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009070103",2009-07-09,"6.1m otter trawl",-82.802133,28.125466,1.6,100,1,889.44,2,0.00224860586436409
"1371","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009070104",2009-07-09,"6.1m otter trawl",-82.833266,28.115716,2.5,90,1,889.44,1,0.00112430293218205
"1372","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009070105",2009-07-09,"6.1m otter trawl",-82.8314,28.109383,2,100,1,889.44,1,0.00112430293218205
"1373","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009070106",2009-07-09,"6.1m otter trawl",-82.831316,28.11105,2.1,100,1,889.44,3,0.00337290879654614
"1374","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009070109",2009-07-09,"6.1m otter trawl",-82.805366,28.0822,2.1,NA,1,889.44,3,0.00337290879654614
"1375","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009070110",2009-07-09,"6.1m otter trawl",-82.795533,28.083566,1.9,90,1,889.44,3,0.00337290879654614
"1376","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009070113",2009-07-09,"6.1m otter trawl",-82.801083,28.06095,2.1,NA,1,889.44,1,0.00112430293218205
"1377","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009080102",2009-08-20,"6.1m otter trawl",-82.79425,28.085616,2.1,100,1,889.44,1,0.00112430293218205
"1378","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009080104",2009-08-20,"6.1m otter trawl",-82.83165,28.122566,2.9,NA,1,889.44,10,0.0112430293218205
"1379","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009080107",2009-08-20,"6.1m otter trawl",-82.827516,28.087333,2,90,1,889.44,1,0.00112430293218205
"1380","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009080111",2009-08-20,"183m seine",-82.8211,28.074633,2.4,95,1,41.2,1,0.0242718446601942
"1381","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009090101",2009-09-24,"6.1m otter trawl",-82.802233,28.0765,2.1,100,1,963.56,1,0.00103781809124497
"1382","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009090102",2009-09-24,"6.1m otter trawl",-82.803966,28.09265,2.1,100,1,889.44,2,0.00224860586436409
"1383","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009090104",2009-09-24,"6.1m otter trawl",-82.812366,28.147316,2.2,98,1,889.44,2,0.00224860586436409
"1384","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009090106",2009-09-24,"6.1m otter trawl",-82.817283,28.164683,1.8,90,1,963.56,1,0.00103781809124497
"1385","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009090107",2009-09-24,"6.1m otter trawl",-82.821216,28.1664,2.3,NA,1,889.44,8,0.00899442345745638
"1386","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009090108",2009-09-24,"6.1m otter trawl",-82.82275,28.0969,2.5,NA,1,889.44,1,0.00112430293218205
"1387","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009090109",2009-09-24,"6.1m otter trawl",-82.8307,28.09465,1.8,80,1,889.44,1,0.00112430293218205
"1388","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009090110",2009-09-24,"6.1m otter trawl",-82.826016,28.090866,2.1,80,1,889.44,1,0.00112430293218205
"1389","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009090111",2009-09-24,"183m seine",-82.82115,28.082433,2,90,1,41.2,45,1.09223300970874
"1390","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009090112",2009-09-24,"183m seine",-82.82225,28.078083,2.5,NA,1,41.2,6,0.145631067961165
"1391","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009100102",2009-10-22,"6.1m otter trawl",-82.825966,28.121116,2,95,1,815.32,4,0.00490604915861257
"1392","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009100104",2009-10-22,"6.1m otter trawl",-82.831966,28.0926,2.1,NA,1,889.44,2,0.00224860586436409
"1393","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009100105",2009-10-22,"6.1m otter trawl",-82.832433,28.089566,1.3,NA,1,889.44,3,0.00337290879654614
"1394","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009100108",2009-10-22,"6.1m otter trawl",-82.809283,28.066016,2,70,1,889.44,1,0.00112430293218205
"1395","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009100112",2009-10-22,"6.1m otter trawl",-82.800416,28.10515,2.4,NA,1,815.32,1,0.00122651228965314
"1396","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009110101",2009-11-19,"6.1m otter trawl",-82.814783,28.139733,1.2,80,1,889.44,3,0.00337290879654614
"1397","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009110102",2009-11-19,"6.1m otter trawl",-82.80455,28.129916,1.2,90,1,889.44,2,0.00224860586436409
"1398","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009110104",2009-11-19,"6.1m otter trawl",-82.830166,28.1236,2.3,50,1,889.44,6,0.00674581759309228
"1399","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009110105",2009-11-19,"6.1m otter trawl",-82.835616,28.123866,1.9,50,1,889.44,7,0.00787012052527433
"1400","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009110109",2009-11-19,"183m seine",-82.820133,28.078966,1.4,90,1,41.2,2,0.0485436893203883
"1401","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2009110112",2009-11-19,"6.1m otter trawl",-82.818233,28.069683,1.9,NA,1,889.44,1,0.00112430293218205
"1402","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010050104",2010-05-26,"6.1m otter trawl",-82.817533,28.083833,2.6,100,1,815.32,14,0.017171172055144
"1403","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010050105",2010-05-26,"6.1m otter trawl",-82.823966,28.117383,2.4,100,1,889.44,10,0.0112430293218205
"1404","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010050106",2010-05-26,"6.1m otter trawl",-82.821883,28.158566,2.9,100,1,889.44,10,0.0112430293218205
"1405","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010050107",2010-05-26,"6.1m otter trawl",-82.813716,28.163166,1.6,100,1,815.32,1,0.00122651228965314
"1406","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010050108",2010-05-26,"6.1m otter trawl",-82.799366,28.1122,1.7,75,1,889.44,1,0.00112430293218205
"1407","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010050109",2010-05-26,"6.1m otter trawl",-82.798466,28.085683,1.5,60,1,889.44,3,0.00337290879654614
"1408","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010060104",2010-06-28,"6.1m otter trawl",-82.804216,28.11745,2,90,1,889.44,2,0.00224860586436409
"1409","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010060105",2010-06-28,"183m seine",-82.8085,28.10225,2.5,100,1,41.2,8,0.194174757281553
"1410","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010060106",2010-06-28,"6.1m otter trawl",-82.7965,28.095833,2,90,1,889.44,4,0.00449721172872819
"1411","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010060107",2010-06-28,"183m seine",-82.820466,28.079583,2,100,1,41.2,1,0.0242718446601942
"1412","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010060108",2010-06-28,"6.1m otter trawl",-82.815666,28.067533,1.5,70,1,889.44,2,0.00224860586436409
"1413","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010060109",2010-06-28,"6.1m otter trawl",-82.811366,28.066333,2.1,100,1,815.32,2,0.00245302457930628
"1414","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010060110",2010-06-28,"6.1m otter trawl",-82.802716,28.063883,2,90,1,889.44,4,0.00449721172872819
"1415","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010070101",2010-07-22,"6.1m otter trawl",-82.80285,28.065016,2,100,1,889.44,6,0.00674581759309228
"1416","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010070102",2010-07-22,"6.1m otter trawl",-82.8211,28.083716,2.6,75,1,889.44,1,0.00112430293218205
"1417","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010070104",2010-07-22,"6.1m otter trawl",-82.841166,28.16245,2,70,1,889.44,2,0.00224860586436409
"1418","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010070106",2010-07-22,"6.1m otter trawl",-82.809616,28.123266,2.2,100,1,889.44,11,0.0123673322540025
"1419","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010070107",2010-07-22,"6.1m otter trawl",-82.808133,28.1233,2.2,80,1,889.44,16,0.0179888469149128
"1420","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010070108",2010-07-22,"183m seine",-82.808583,28.102433,1.9,70,1,41.2,15,0.364077669902913
"1421","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010070109",2010-07-22,"183m seine",-82.832183,28.0898,1.4,80,1,41.2,8,0.194174757281553
"1422","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010080102",2010-08-19,"6.1m otter trawl",-82.80155,28.097666,2.1,100,1,889.44,3,0.00337290879654614
"1423","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010080103",2010-08-19,"183m seine",-82.808583,28.102283,2.3,90,1,41.2,28,0.679611650485437
"1424","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010080104",2010-08-19,"6.1m otter trawl",-82.8032,28.1215,1.9,90,1,889.44,5,0.00562151466091024
"1425","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010080105",2010-08-19,"6.1m otter trawl",-82.81575,28.1529,1.8,NA,NA,889.44,5,0.00562151466091024
"1426","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010080106",2010-08-19,"183m seine",-82.839466,28.161983,1.3,90,1,41.2,4,0.0970873786407767
"1427","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010080108",2010-08-19,"6.1m otter trawl",-82.82625,28.12625,2.4,100,1,889.44,8,0.00899442345745638
"1428","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010080109",2010-08-19,"6.1m otter trawl",-82.828116,28.088066,1.3,100,1,815.32,23,0.0282097826620223
"1429","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010080110",2010-08-19,"6.1m otter trawl",-82.8177,28.076233,2.1,100,1,889.44,2,0.00224860586436409
"1430","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010090101",2010-09-16,"6.1m otter trawl",-82.7974,28.054383,2.2,100,1,815.32,1,0.00122651228965314
"1431","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010090103",2010-09-16,"6.1m otter trawl",-82.80105,28.06205,1.9,100,1,889.44,1,0.00112430293218205
"1432","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010090105",2010-09-16,"6.1m otter trawl",-82.793716,28.10095,2.1,100,1,963.56,2,0.00207563618248993
"1433","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010090106",2010-09-16,"6.1m otter trawl",-82.798583,28.105316,2.1,70,1,889.44,1,0.00112430293218205
"1434","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010090107",2010-09-16,"6.1m otter trawl",-82.808433,28.12565,2,80,1,889.44,11,0.0123673322540025
"1435","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010090109",2010-09-16,"183m seine",-82.8089,28.102283,1.6,80,1,41.2,18,0.436893203883495
"1436","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010090110",2010-09-16,"183m seine",-82.82225,28.07645,1.6,100,1,41.2,1,0.0242718446601942
"1437","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010100104",2010-10-19,"6.1m otter trawl",-82.831183,28.0947,2,100,1,889.44,5,0.00562151466091024
"1438","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010100105",2010-10-19,"6.1m otter trawl",-82.82705,28.0974,2,60,1,889.44,6,0.00674581759309228
"1439","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010100106",2010-10-19,"6.1m otter trawl",-82.8257,28.119316,2.7,100,1,889.44,1,0.00112430293218205
"1440","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010100107",2010-10-19,"6.1m otter trawl",-82.802033,28.12905,2.2,100,1,889.44,1,0.00112430293218205
"1441","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010100108",2010-10-19,"183m seine",-82.840516,28.162216,1.5,60,1,41.2,1,0.0242718446601942
"1442","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010100109",2010-10-19,"183m seine",-82.820766,28.081833,2,100,1,41.2,5,0.121359223300971
"1443","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010100110",2010-10-19,"183m seine",-82.822433,28.07815,1.9,100,1,41.2,7,0.169902912621359
"1444","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010110101",2010-11-22,"183m seine",-82.816716,28.064966,1.4,100,1,41.2,1,0.0242718446601942
"1445","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010110102",2010-11-22,"183m seine",-82.820133,28.073433,1.5,100,1,41.2,2,0.0485436893203883
"1446","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010110105",2010-11-22,"6.1m otter trawl",-82.816083,28.15785,2,100,1,592.96,9,0.0151780895844576
"1447","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010110106",2010-11-22,"6.1m otter trawl",-82.819633,28.155433,2.3,100,1,889.44,11,0.0123673322540025
"1448","8839030301","Nicholsina usta","Emerald Parrotfish","HIM2010110107",2010-11-22,"6.1m otter trawl",-82.812883,28.150316,2,100,1,592.96,7,0.0118051807879115
"1449","8839030301","Nicholsina usta","Emerald Parrotfish","LBM2009062504",2009-06-02,"183m seine",-82.30385,26.8537,2,60,1,41.2,2,0.0485436893203883
"1450","8839030301","Nicholsina usta","Emerald Parrotfish","LBM2009062604",2009-06-01,"21.3m seine",-82.32035,26.886733,0.8,100,1,1.4,2,1.42857142857143
"1451","8839030301","Nicholsina usta","Emerald Parrotfish","LBM2009062607",2009-06-01,"21.3m seine",-82.331316,26.90905,0.7,100,1,1.4,5,3.57142857142857
"1452","8839030301","Nicholsina usta","Emerald Parrotfish","LBM2009062608",2009-06-01,"21.3m seine",-82.35225,26.911033,0.7,100,1,1.4,1,0.714285714285714
"1453","8839030301","Nicholsina usta","Emerald Parrotfish","LBM2009102102",2009-10-06,"183m seine",-82.3349,26.907533,1.6,95,1,41.2,2,0.0485436893203883
"1454","8839030301","Nicholsina usta","Emerald Parrotfish","LBM2009102103",2009-10-06,"183m seine",-82.334983,26.905433,0.8,80,1,41.2,2,0.0485436893203883
"1455","8839030301","Nicholsina usta","Emerald Parrotfish","LBM2009121901",2009-12-01,"183m seine",-82.28845,26.841933,1.5,70,1,41.2,1,0.0242718446601942
"1456","8839030301","Nicholsina usta","Emerald Parrotfish","LBM2010021605",2010-02-03,"6.1m otter trawl",-82.329816,26.904283,2,NA,NA,1630.64,4,0.00245302457930628
"1457","8839030301","Nicholsina usta","Emerald Parrotfish","SAM2008050101",2008-05-14,"6.1m otter trawl",-85.674983,30.159933,1.3,100,1,815.32,2,0.00245302457930628
"1458","8839030301","Nicholsina usta","Emerald Parrotfish","SAM2008050105",2008-05-14,"183m seine",-85.725183,30.134583,1.5,80,1,41.2,1,0.0242718446601942
"1459","8839030301","Nicholsina usta","Emerald Parrotfish","SAM2008050106",2008-05-14,"6.1m otter trawl",-85.733783,30.137117,1.3,50,1,889.44,1,0.00112430293218205
"1460","8839030301","Nicholsina usta","Emerald Parrotfish","SAM2008060109",2008-06-03,"6.1m otter trawl",-85.645267,30.12445,2,100,1,889.44,7,0.00787012052527433
"1461","8839030301","Nicholsina usta","Emerald Parrotfish","SAM2008070101",2008-07-01,"183m seine",-85.684967,30.162983,1.5,95,1,41.2,13,0.315533980582524
"1462","8839030301","Nicholsina usta","Emerald Parrotfish","SAM2008070105",2008-07-01,"6.1m otter trawl",-85.6859,30.1138,1.4,80,1,889.44,6,0.00674581759309228
"1463","8839030301","Nicholsina usta","Emerald Parrotfish","SAM2008070109",2008-07-01,"6.1m otter trawl",-85.660467,30.13235,1.1,100,1,963.56,6,0.0062269085474698
"1464","8839030301","Nicholsina usta","Emerald Parrotfish","SAM2008080101",2008-08-04,"183m seine",-85.684517,30.162233,1.5,95,1,41.2,8,0.194174757281553
"1465","8839030301","Nicholsina usta","Emerald Parrotfish","SAM2008080104",2008-08-04,"6.1m otter trawl",-85.683333,30.1115,1.5,60,1,741.2,6,0.00809498111171074
"1466","8839030301","Nicholsina usta","Emerald Parrotfish","SAM2008080106",2008-08-04,"183m seine",-85.695467,30.105383,1.6,80,1,41.2,13,0.315533980582524
"1467","8839030301","Nicholsina usta","Emerald Parrotfish","SAM2008080109",2008-08-04,"6.1m otter trawl",-85.63755,30.133167,1,80,1,889.44,7,0.00787012052527433
"1468","8839030301","Nicholsina usta","Emerald Parrotfish","SAM2008090101",2008-09-17,"6.1m otter trawl",-85.72445,30.176433,1.6,NA,1,741.2,7,0.00944414463032919
